,subject,nll,bic,model,alpha,gamma,beta
38,38,194.08831671344512,404.4249346335035,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.7995335985002129,0.7465131402083613,0.12150411840874246
