,subject,nll,bic,model,alpha,gamma,beta
9,9,171.30700783738047,358.86231688137417,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.2649166050460744,1.0,0.6906457435776987
