,subject,nll,bic,model,alpha,gamma,beta
19,19,217.36802710378635,450.9843554141859,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.5848219367065346,0.575708371660366,0.11336938953486464
