,subject,nll,bic,model,alpha,gamma,beta
31,31,86.04303549361077,188.3343721938348,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.05435007039841509,1.0,1.1463895160393949
