,subject,nll,bic,model,alpha,gamma,beta
30,30,131.09773383725172,278.4437688811167,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.31432733575661254,1.0,0.6484911798750442
