,subject,nll,bic,model,alpha,gamma,beta
1,1,176.63702385586015,369.52234891833353,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.3718945478773631,1.0,0.23871567963882812
