,subject,nll,bic,model,alpha,gamma,beta
6,6,142.96765634291006,302.18361389243336,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.8740678171679925,0.8739564536902885,0.08223259648859838
