,subject,nll,bic,model,alpha,gamma,beta
21,21,169.85107722816736,355.95045566294795,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.46755133754567174,0.4533472561933613,0.29978281898229275
