,subject,nll,bic,model,alpha,gamma,beta
5,5,178.94853677435378,374.1453747553208,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.174828398945254,1.0,0.5530298703647685
