,subject,nll,bic,model,alpha,gamma,beta
42,42,233.3716231893352,482.9915475852836,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.5586460757949604,0.5311444851336072,0.09913336406905018
