,subject,nll,bic,model,alpha,gamma,beta
26,26,194.03565176142757,404.3196047294684,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.27784807756955865,0.44490884171442846,0.49713597476297816
