,subject,nll,bic,model,alpha,gamma,beta
10,10,190.16456612503185,396.57743345667694,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.06335677747882532,1.0,0.9952156379854273
