,subject,nll,bic,model,alpha,gamma,beta
43,43,230.78519114973707,477.8186835060874,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,1.027166341251552,1.0,0.04643309145961499
