,subject,nll,bic,model,alpha,gamma,beta
2,2,129.75341457917398,275.7551303649612,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.15088059923772307,1.0,1.1261225030472881
