,subject,nll,bic,model,alpha,gamma,beta
36,36,155.67612590990387,327.600553026421,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.14569516418085063,1.0,1.3443585342706574
