,subject,nll,bic,model,alpha,gamma,beta
33,33,191.90428926473015,400.05687973607354,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.5553010725337857,0.6774318631176339,0.3216080347584017
