,subject,nll,bic,model,alpha,gamma,beta
13,13,196.18353458251954,408.6153703716523,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.7361821030815053,0.7891816469799566,0.07690134857148175
