,subject,nll,bic,model,alpha,gamma,beta
35,35,198.7319484217253,413.7121980500638,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.27236341677715165,1.0,0.3359416656295706
