,subject,nll,bic,model,alpha,gamma,beta
3,3,169.87604173202612,356.0003846706655,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.2500595941681328,0.27,4.82940884944795
