,subject,nll,bic,model,alpha,gamma,beta
15,15,208.05136754021618,432.3510362870456,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.21350540011982697,1.0,0.42372232748962024
