,subject,nll,bic,model,alpha,gamma,beta
20,20,116.57628991603553,249.40088103868433,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.2442499581681183,1.0,1.158014686941068
