,subject,nll,bic,model,alpha,gamma,beta
8,8,169.949895782729,356.1480927720712,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.16673244920417987,1.0,0.6584381140535738
