,subject,nll,bic,model,alpha,gamma,beta
24,24,157.52196931867877,331.2922398439708,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-none,0.28578029919072934,1.0,0.6022400545075806
