,subject,nll,bic,model,w_p,theta,lam,phi,beta
23,23,114.57859398818766,256.2376899873974,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.33300999476087667,0.3817693228833717,0.8944603386919955,0.05819015783793738,3.1485430564587147
