,subject,nll,bic,model,w_p,theta,lam,phi,beta
15,15,140.26780526581354,307.61611254264915,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.8209261455937986,0.679514114456556,0.6734640233616122,0.0,8.497424330694205
