,subject,nll,bic,model,w_p,theta,lam,phi,beta
37,37,99.14887346039865,225.3782489318194,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.6801122394739656,0.48484390350043033,0.8106927895975709,0.0,4.9465449024665045
