,subject,nll,bic,model,w_p,theta,lam,phi,beta
17,17,123.3718160680685,273.8241341471591,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.6709639744233428,0.6324053783696726,0.8356895137207708,0.08127579558483622,4.94933159483169
