,subject,nll,bic,model,w_p,theta,lam,phi,beta
4,4,164.02868029975528,355.13786261053264,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.7052319435329161,0.4267067216079302,0.8034669075434544,0.024530462564379022,2.7232954474025
