,subject,nll,bic,model,w_p,lam,phi,wd,beta
31,31,72.24026480053521,171.56103161209253,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.9570721055986894,0.89498577068677,2.637747500645019e-05,37.85421843937304,9.99862677836791
