,subject,nll,bic,model,w_p,lam,phi,wd,beta
27,27,156.76108907291385,340.6026801568498,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.9605310819279711,0.47983167066888205,0.00019393949480709313,22.44101046642193,7.645474911566634
