,subject,nll,bic,model,w_p,lam,phi,wd,beta
12,12,174.1898367769206,375.4601755648633,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.7830825172241439,0.8330565438197871,7.39467013154716e-07,36.43665308997613,10.0
