,subject,nll,bic,model,w_p,lam,phi,wd,beta
43,43,219.24579294879112,465.5720879086043,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.014637851778596167,0.18434022048776602,0.004799089387926012,37.271354699102226,3.7070773950600477
