,subject,nll,bic,model,w_p,lam,phi,wd,beta
23,23,181.11717294819505,389.3148479074122,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.14932617655532762,0.3598767436349435,0.0003457799630704134,43.58336346451109,9.624757315225088
