,subject,nll,bic,model,w_p,lam,phi,wd,beta
19,19,211.62263840806312,450.3257788271483,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.056350687064993736,0.1300875078539439,0.007757181593622324,29.43188762427951,2.4252135327310738
