,subject,nll,bic,model,w_p,lam,phi,wd,beta
33,33,191.0360697273387,409.1526414656995,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,1.0,0.4245029382656307,0.0006588021297446773,48.39117126918334,4.362612127784027
