,subject,nll,bic,model,w_p,lam,phi,wd,beta
6,6,182.7078702661895,392.4962425434011,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.09580982215523279,0.3103828356421996,4.0078687156776465e-05,3.345260240782986,9.999999130955581
