,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
4,4,163.79535331439442,360.08730904201536,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.6888157077968712,1.0,1.0,0.7309066583712147,0.0,1.587605701857403
