,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
26,26,67.93988481921875,168.37637205166402,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.5111092474344491,0.0,0.0,0.0773271242060311,0.0,9.72662528873273
