,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
0,0,116.85008851032131,266.19677943386915,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.6176805335307854,1.0,1.0,0.31925559935015396,0.0,3.8545249046942804
