,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
11,11,110.91050444826129,254.3176113097491,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.7784714518746343,1.0,1.0,0.8428261684386414,0.0,3.072594854327312
