,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
27,27,129.45708129804544,291.4107650093174,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.8203118338930693,1.0,0.9198550287097412,0.9534311509840683,0.0,4.61909410095336
