,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
33,33,131.25807275741835,295.0127479280632,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.47145761040580314,0.577228152342185,1.0,0.768120837542499,0.8700959560830499,2.2702533069733244
