,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
4,4,158.31036122153046,349.11732485628744,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.3789826211052186,1.0,1.0,0.46348474942741097,0.8102555467759986,0.8534051487785864
