,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
3,3,100.9930227341053,234.48264788143712,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.3116088120799209,0.32859950824751016,1.0,0.7304445190163213,0.7610382677669382,10.0
