,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
41,41,141.72738821600348,315.9513788452335,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.8417429423840134,0.9433573159479528,0.3962008143120985,0.1219921375329043,0.745130028748264,0.549381069811473
