,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
9,9,51.51705979226494,135.5307219977564,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.22846435850786642,1.0,0.8111518253705725,0.6497275967382539,0.874409936535549,5.5437307216947715
