,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
31,31,27.382605358787128,87.26181313080077,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.0,1.0,1.0,0.7269478835701436,0.6737167659086823,10.0
