,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
19,19,126.31459575475799,285.1257939227425,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.533535351802384,0.5361567941826504,0.6129094368377259,0.5287782330324212,0.8696078462773152,1.7844342354417086
