,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
43,43,137.42695961085286,307.35052163493225,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,1.1067772008158665,1.0,1.0,0.3396291142953469,0.9044707975485711,0.13304898016084965
