,subject,nll,bic,model,w_p,lam,phi,wd,beta
31,31,419.82326578337893,866.7270335777799,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.9357286452339545,0.6250821011451139,0.9980105494583489,1.0980349375701657,0.03475204705209656
