,subject,nll,bic,model,w_p,lam,phi,wd,beta
39,39,230.564093054171,488.20868811936407,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.5368683635036019,0.0,0.0026669774628404782,44.80730870780737,0.7159688822672142
