,subject,nll,bic,model,w_p,lam,phi,wd,beta
2,2,121.92536564452496,270.931233300072,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.9011224118984013,0.5679799228156863,0.0002059343656030889,40.23840767804941,9.989943091840637
