,subject,nll,bic,model,w_p,lam,phi,wd,beta
7,7,145.35881888220166,317.7981397754254,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.474290788091868,0.01983650888980978,1.1280103380447893e-05,1.3682078204280235,9.94559641326496
