,subject,nll,bic,model,w_p,lam,phi,wd,beta
18,18,129.78858824779303,286.65767850660814,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6874960417190673,0.7443792871810303,5.312912911628255e-05,13.491320190410702,9.70318308636181
