,subject,nll,bic,model,w_p,lam,phi,wd,beta
26,26,166.19611756521215,359.4727371414464,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.75961026280211,0.032475352165132865,5.902150606933262e-06,3.2720367621643804,9.750060815163737
