,subject,nll,bic,model,w_p,lam,phi,wd,beta
33,33,190.61330463867165,408.3071112883654,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.9506252081098601,0.11758649606323666,0.0007774419866221079,49.30470636200018,3.8601789213178863
