,subject,nll,bic,model,w_p,lam,phi,wd,beta
22,22,170.77699248996004,368.63448699094215,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8973546083233161,0.005968966049499716,0.00029098374822109796,20.74023265174145,6.970227580589994
