,subject,nll,bic,model,w_p,lam,phi,wd,beta
42,42,222.7134320248285,472.5073660606791,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.0052736055328881926,0.017795013676175735,3.6938425922606806e-05,3.137589616820205,0.4702518831395437
