,subject,nll,bic,model,w_p,eta,lam,phi,beta
38,38,189.43936364248998,405.95922929600204,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.5171753094915574,1.0,0.6561734454030851,0.5632235143459279,7.935018966327155
