,subject,nll,bic,model,w_p,eta,lam,phi,beta
11,11,165.136130292631,357.3527625962841,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.7783290087387318,1.0,0.454526040303919,0.6090299407641082,10.0
