,subject,nll,bic,model,w_p,eta,lam,phi,beta
5,5,210.47626382145998,448.03302965394204,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.873286233604647,0.8795234347837135,0.0,0.9073511859769054,10.0
