,subject,nll,bic,model,w_p,eta,lam,phi,beta
23,23,169.59970350900647,366.279909029035,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.3680186994887742,1.0,0.5695229694842017,0.6996151529163877,4.923874061523531
