,subject,nll,bic,model,w_p,eta,lam,phi,beta
2,2,138.0116800231739,303.1038620573699,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.8840491019513536,1.0,0.6156611958234861,0.4665054661620994,10.0
