,subject,nll,bic,model,alpha,gamma,phi,beta
0,0,203.22372924916277,428.11186010714323,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.5544206272137417,0.6218528857499634,0.037789470630014324,0.06954877222298679
